item_id,supplier_id,avg_unit_price,avg_delivery_days,rating,defect_rate,chosen
1086,2059,7.85,3,4.1,0.044,0
1052,2063,4.78,4,4.7,0.025,0
1023,2048,6.79,2,5.0,0.0,0
1020,2059,7.03,2,5.0,0.033,0
1087,2046,3.58,5,3.66,0.025,0
1002,2059,8.91,4,3.19,0.025,0
1087,2079,4.46,4,4.18,0.041,0
1002,2034,2.71,3,4.36,0.015,1
1087,2061,6.64,3,4.27,0.028,0
1014,2089,3.48,4,3.54,0.021,0
1099,2021,5.05,2,4.51,0.035,0
1001,2043,5.8,4,3.62,0.03,0
1092,2058,5.93,2,3.64,0.025,0
1086,2059,4.44,3,4.05,0.033,0
1092,2050,6.83,4,4.23,0.008,0
1014,2038,3.92,4,3.97,0.011,0
1074,2035,8.15,5,4.14,0.008,0
1074,2061,6.09,3,4.64,0.02,0
1014,2008,7.47,3,5.0,0.034,0
1021,2001,7.08,3,3.54,0.0,0
1099,2041,6.91,4,3.58,0.056,0
1074,2089,6.73,5,3.53,0.055,0
1074,2077,5.58,5,4.47,0.033,0
1037,2079,6.89,4,4.74,0.02,0
1021,2063,4.74,2,3.92,0.046,0
1029,2003,5.85,3,4.84,0.089,0
1082,2034,3.65,3,3.89,0.028,0
1087,2080,5.41,3,4.06,0.032,0
1086,2048,5.71,5,4.19,0.019,0
1051,2006,6.04,4,4.1,0.04,0
1051,2059,4.43,3,3.25,0.023,0
1087,2054,2.36,3,4.49,0.0,1
1051,2050,4.72,4,4.08,0.02,0
1051,2080,5.49,4,4.2,0.021,0
1023,2077,6.3,2,4.54,0.038,0
1074,2057,5.3,3,3.26,0.058,0
1082,2059,6.26,3,4.58,0.034,0
1086,2006,4.13,5,3.98,0.057,0
1052,2020,5.8,4,4.49,0.041,0
1060,2046,5.32,3,4.23,0.048,0
1074,2075,6.08,4,3.15,0.026,0
1092,2059,4.52,2,4.65,0.0,1
1001,2006,6.25,5,4.1,0.029,0
1099,2038,6.45,3,4.53,0.012,0
1014,2052,3.17,4,4.19,0.0,0
1071,2088,7.12,3,4.46,0.062,0
1060,2091,5.37,5,3.77,0.058,0
1023,2032,3.76,3,3.47,0.035,0
1029,2089,5.95,4,3.48,0.037,0
1092,2020,5.62,4,3.81,0.0,0
1060,2079,6.06,3,4.34,0.028,0
1074,2014,5.35,4,3.27,0.053,0
1087,2050,4.73,5,3.97,0.016,0
1087,2061,4.78,4,4.06,0.041,0
1021,2061,4.42,4,5.0,0.037,0
1086,2032,5.66,2,4.88,0.051,0
1082,2088,3.93,5,4.36,0.031,0
1029,2057,6.94,3,3.84,0.034,0
1060,2057,5.79,4,4.12,0.013,0
1020,2072,8.79,2,4.23,0.046,0
1021,2061,6.73,3,3.26,0.018,0
1002,2021,6.29,4,4.54,0.044,0
1087,2054,7.01,3,3.6,0.037,0
1082,2072,3.43,2,4.81,0.035,1
1074,2038,5.04,4,4.15,0.054,0
1074,2021,2.73,2,3.73,0.036,1
1014,2090,7.71,4,4.5,0.028,0
1074,2046,3.0,4,5.0,0.025,0
1037,2059,4.16,3,4.5,0.032,0
1082,2061,6.37,3,4.08,0.035,0
1060,2075,4.19,5,4.61,0.008,0
1086,2054,3.88,4,4.29,0.036,0
1023,2088,4.71,4,4.12,0.041,0
1092,2043,6.16,5,3.94,0.03,0
1074,2014,3.17,5,3.21,0.064,0
1020,2063,5.14,4,4.12,0.031,0
1023,2072,5.88,2,3.87,0.013,0
1087,2077,5.67,4,4.51,0.033,0
1087,2079,6.59,3,4.23,0.052,0
1071,2038,6.36,2,3.69,0.028,0
1071,2088,4.65,3,4.6,0.036,0
1071,2001,5.52,4,4.74,0.0,0
1092,2035,4.42,3,4.44,0.021,0
1086,2088,5.11,4,3.9,0.037,0
1082,2050,7.33,4,3.41,0.024,0
1099,2043,5.53,4,4.07,0.017,0
1014,2052,5.1,2,4.75,0.067,0
1029,2014,5.59,3,4.67,0.045,0
1014,2063,4.59,3,3.9,0.033,0
1014,2041,5.45,3,3.66,0.003,0
1021,2088,5.62,3,4.16,0.039,0
1014,2050,3.65,2,4.32,0.0,1
1071,2059,4.61,6,3.53,0.021,0
1021,2020,1.82,3,5.0,0.039,1
1020,2089,4.08,6,3.33,0.039,0
1002,2034,5.1,3,4.6,0.006,0
1023,2003,5.47,4,3.76,0.069,0
1051,2002,4.73,3,3.69,0.027,0
1002,2058,8.5,3,4.46,0.049,0
1099,2091,4.73,3,4.44,0.025,0
1020,2061,4.5,4,4.17,0.054,0
1074,2072,4.86,2,2.49,0.0,0
1060,2059,2.5,4,3.71,0.0,0
1037,2083,4.8,2,4.43,0.039,0
1037,2079,5.82,1,4.22,0.028,0
1074,2003,3.17,1,4.15,0.051,1
1002,2008,1.13,3,4.27,0.052,1
1052,2020,4.53,5,3.3,0.0,0
1014,2061,6.53,1,4.43,0.024,0
1023,2088,3.65,3,3.56,0.024,0
1002,2041,5.03,3,3.91,0.035,0
1001,2079,7.49,3,4.61,0.011,0
1087,2063,3.0,4,4.08,0.053,0
1023,2046,6.99,4,4.61,0.0,0
1099,2017,5.67,4,3.56,0.03,0
1087,2003,3.44,5,3.72,0.014,0
1099,2089,4.3,6,4.7,0.062,0
1001,2061,2.28,2,4.87,0.0,1
1023,2061,3.99,6,3.72,0.0,0
1020,2063,5.07,2,4.82,0.012,1
1087,2001,3.36,4,4.0,0.035,0
1086,2063,5.78,3,3.62,0.045,0
1074,2020,3.96,3,4.27,0.0,0
1052,2059,5.59,4,4.76,0.02,0
1099,2035,6.99,4,4.19,0.066,0
1029,2059,5.14,3,4.26,0.019,0
1020,2057,5.56,5,4.2,0.032,0
1086,2070,6.2,5,3.97,0.033,0
1086,2061,6.2,4,3.27,0.05,0
1087,2077,5.78,4,3.6,0.033,0
1092,2080,6.27,3,3.89,0.047,0
1086,2089,4.0,3,3.68,0.066,0
1023,2054,5.78,3,3.98,0.005,0
1020,2058,4.83,4,3.8,0.032,0
1086,2052,4.45,5,3.88,0.046,0
1087,2077,7.09,3,3.91,0.048,0
1099,2052,2.33,4,3.41,0.054,0
1051,2046,4.62,3,3.84,0.0,0
1099,2089,6.9,3,5.0,0.014,0
1029,2048,4.03,3,4.11,0.062,0
1029,2041,6.52,2,4.8,0.044,0
1052,2013,5.72,3,3.9,0.033,0
1074,2058,4.17,5,3.9,0.0,0
1052,2059,3.05,2,4.07,0.034,1
1014,2020,5.08,4,4.07,0.026,0
1086,2001,7.63,5,4.4,0.048,0
1086,2063,2.11,3,3.98,0.014,1
1001,2017,2.68,4,4.89,0.03,1
1051,2050,5.97,3,3.98,0.048,0
1037,2041,2.86,2,3.48,0.047,1
1060,2050,5.13,4,5.0,0.007,0
1020,2061,6.81,3,3.93,0.032,0
1092,2063,5.36,3,4.51,0.032,0
1060,2052,4.7,3,4.32,0.003,0
1060,2035,3.39,3,4.47,0.073,0
1071,2059,4.76,2,3.8,0.043,0
1099,2032,3.54,2,4.53,0.039,1
1099,2046,2.79,3,4.82,0.047,1
1023,2052,3.2,2,4.33,0.024,1
1071,2050,5.27,4,3.72,0.021,0
1074,2061,3.65,3,4.48,0.033,0
1060,2090,2.66,4,4.02,0.045,0
1002,2091,3.48,3,4.33,0.008,1
1052,2059,4.59,2,4.0,0.029,0
1087,2058,5.02,3,4.37,0.033,0
1087,2007,4.87,3,4.73,0.038,0
1037,2054,3.45,4,4.64,0.028,0
1086,2070,4.98,1,3.78,0.047,0
1029,2058,3.83,3,3.77,0.035,0
1023,2046,5.59,4,3.63,0.032,0
1074,2088,7.36,4,4.25,0.0,0
1020,2034,4.63,5,4.86,0.039,0
1051,2007,3.92,4,4.59,0.049,0
1029,2050,5.47,4,4.17,0.028,0
1029,2059,4.31,4,4.7,0.044,0
1020,2001,3.17,2,4.75,0.034,1
1087,2083,5.32,4,5.0,0.021,0
1086,2091,6.67,4,3.4,0.014,0
1029,2057,4.09,5,4.81,0.037,0
1052,2048,4.22,3,4.77,0.004,0
1087,2077,4.84,6,3.94,0.005,0
1014,2079,2.35,6,4.37,0.013,0
1099,2061,4.72,3,3.27,0.046,0
1020,2091,5.05,4,4.2,0.033,0
1014,2046,1.65,4,3.66,0.013,1
1087,2072,4.21,1,3.91,0.017,1
1051,2014,4.43,2,4.66,0.038,0
1082,2079,3.7,3,4.62,0.025,0
1014,2054,3.14,3,3.66,0.016,0
1074,2057,4.92,5,5.0,0.057,0
1051,2020,4.89,6,4.48,0.01,0
1023,2072,5.14,3,3.58,0.007,0
1002,2090,4.78,4,4.73,0.005,0
1002,2003,4.55,4,4.28,0.044,0
1023,2054,4.35,5,4.2,0.045,0
1087,2002,4.43,4,3.4,0.013,0
1071,2017,4.69,4,5.0,0.022,0
1029,2059,2.94,5,4.74,0.007,0
1086,2090,5.7,4,4.28,0.037,0
1021,2032,4.05,4,3.95,0.0,0
1092,2061,5.29,2,4.71,0.007,0
1051,2061,1.32,2,4.18,0.034,1
1074,2057,2.88,2,4.2,0.049,1
1014,2050,3.18,4,3.33,0.036,0
1020,2002,6.13,4,4.7,0.049,0
1020,2034,7.77,4,5.0,0.011,0
1014,2008,4.69,3,3.68,0.0,0
1014,2050,6.3,3,4.0,0.062,0
1037,2083,5.86,5,4.26,0.041,0
1052,2046,4.64,3,4.48,0.021,0
1051,2020,5.97,3,4.11,0.028,0
1020,2001,6.62,3,4.79,0.012,0
1002,2090,5.4,3,4.76,0.014,0
1092,2057,3.92,2,4.25,0.042,0
1087,2091,5.72,3,3.87,0.024,0
1082,2006,4.64,4,4.29,0.065,0
1087,2034,5.06,4,4.24,0.023,0
1087,2014,5.53,3,4.17,0.053,0
1074,2046,4.27,4,2.96,0.026,0
1086,2057,4.26,4,4.08,0.033,0
1092,2050,4.43,4,3.34,0.032,0
1029,2008,3.59,5,3.72,0.05,0
1052,2048,4.98,2,3.76,0.047,0
1092,2063,6.19,2,4.98,0.03,0
1051,2020,6.33,2,3.97,0.038,0
1014,2061,4.53,1,4.1,0.0,1
1037,2017,3.39,2,4.77,0.059,1
1082,2057,5.51,3,4.21,0.053,0
1051,2091,2.02,2,4.7,0.054,1
1020,2091,5.88,2,4.69,0.057,0
1074,2075,6.08,1,4.26,0.042,0
1052,2021,4.23,4,3.94,0.013,0
1074,2050,7.27,4,3.65,0.002,0
1052,2003,3.71,3,4.27,0.04,0
1074,2075,5.73,3,4.66,0.055,0
1087,2002,4.61,2,4.25,0.073,0
1020,2063,3.41,3,4.23,0.041,0
1023,2063,2.02,5,4.85,0.022,0
1020,2072,9.06,5,4.79,0.054,0
1092,2014,6.74,3,4.14,0.011,0
1021,2038,4.13,3,4.23,0.062,0
1074,2059,1.85,5,3.69,0.028,0
1074,2089,3.91,5,3.95,0.04,0
1092,2048,5.86,2,4.15,0.054,0
1071,2075,3.69,4,4.03,0.053,0
1099,2013,7.62,1,3.53,0.021,0
1002,2080,7.2,4,3.58,0.044,0
1029,2059,3.63,4,4.47,0.012,0
1087,2020,4.9,5,3.25,0.036,0
1023,2059,3.34,3,4.43,0.07,0
1002,2013,4.96,5,3.78,0.02,0
1052,2089,5.88,4,4.04,0.023,0
1086,2017,7.0,3,3.69,0.013,0
1074,2075,6.0,6,3.94,0.073,0
1023,2046,4.98,3,3.74,0.026,0
1092,2088,3.87,3,3.37,0.065,0
1029,2059,6.6,4,4.13,0.03,0
1029,2043,3.83,2,4.56,0.025,1
1037,2048,5.49,2,4.04,0.007,0
1071,2080,5.73,4,4.93,0.017,0
1021,2058,3.31,3,3.85,0.039,0
1020,2091,2.9,2,4.03,0.045,1
1082,2088,3.46,4,4.38,0.061,0
1092,2020,3.8,2,4.5,0.036,1
1014,2043,5.3,2,4.59,0.017,0
1002,2041,5.3,3,4.38,0.006,0
1060,2001,5.75,4,4.26,0.063,0
1074,2061,5.31,4,4.25,0.047,0
1014,2075,2.7,4,3.64,0.033,0
1023,2008,5.58,4,4.44,0.023,0
1023,2008,3.87,1,4.23,0.053,1
1087,2061,5.16,3,4.27,0.022,0
1001,2038,5.29,3,3.75,0.028,0
1051,2007,4.85,5,3.8,0.027,0
1037,2052,4.62,3,4.46,0.075,0
1001,2006,4.52,4,3.24,0.022,0
1071,2006,7.33,3,4.45,0.018,0
1060,2048,5.39,5,3.62,0.074,0
1029,2052,2.68,3,3.78,0.025,1
1029,2080,3.73,3,3.61,0.043,0
1071,2057,4.64,3,4.34,0.0,0
1029,2035,5.46,3,4.17,0.04,0
1071,2061,7.47,4,4.1,0.006,0
1087,2054,1.41,4,3.57,0.0,1
1002,2014,4.47,4,4.57,0.051,0
1023,2059,6.31,4,3.47,0.027,0
1052,2089,5.87,4,4.12,0.031,0
1037,2017,5.37,3,3.78,0.0,0
1092,2058,4.69,4,4.22,0.049,0
1074,2050,6.7,3,4.15,0.041,0
1060,2083,5.64,3,4.53,0.027,0
1037,2043,4.81,4,4.05,0.032,0
1023,2059,5.45,4,4.57,0.035,0
1023,2050,1.09,4,4.4,0.042,1
1086,2020,3.57,1,4.6,0.006,1
1052,2061,6.83,3,3.69,0.037,0
1099,2063,5.92,4,4.45,0.016,0
1087,2046,2.71,3,3.63,0.039,0
1074,2061,6.31,4,4.2,0.024,0
1052,2007,6.47,2,3.6,0.067,0
1071,2059,3.12,4,4.57,0.0,0
1060,2046,2.4,5,3.71,0.011,0
1021,2035,4.22,3,4.46,0.006,0
1087,2061,2.05,5,3.63,0.015,0
1002,2001,6.24,4,4.76,0.047,0
1014,2041,4.32,5,4.28,0.018,0
1021,2091,5.44,2,4.62,0.044,0
1002,2077,5.18,2,4.78,0.039,0
1052,2080,4.97,3,3.93,0.023,0
1001,2063,6.15,3,4.06,0.027,0
1092,2088,4.85,3,4.11,0.037,0
1020,2032,3.64,3,5.0,0.029,1
1074,2046,3.6,2,3.57,0.063,0
1001,2050,6.51,2,4.31,0.054,0
1060,2035,4.94,3,5.0,0.0,0
1001,2089,8.95,4,4.85,0.006,0
1051,2058,3.91,2,4.15,0.036,1
1082,2041,6.6,2,4.28,0.048,0
1092,2079,6.62,3,3.99,0.028,0
1092,2038,5.28,5,3.59,0.014,0
1092,2063,3.0,4,4.75,0.002,1
1082,2061,5.13,5,4.59,0.045,0
1099,2038,3.22,4,4.11,0.051,0
1001,2050,5.67,3,4.34,0.046,0
1071,2043,4.24,4,3.53,0.041,0
1051,2079,4.92,4,4.46,0.022,0
1099,2003,3.73,2,3.95,0.048,0
1037,2072,2.37,2,4.63,0.057,1
1020,2017,3.53,2,4.9,0.028,1
1029,2008,3.66,5,4.45,0.045,0
1099,2054,3.74,4,4.82,0.043,0
1020,2014,6.38,5,4.41,0.019,0
1014,2061,6.32,2,4.09,0.042,0
1051,2002,0.17,4,4.35,0.007,1
1092,2090,5.49,4,4.22,0.054,0
1029,2035,6.32,4,3.69,0.03,0
1082,2059,6.78,3,4.98,0.043,0
1086,2043,7.56,2,4.12,0.029,0
1082,2061,5.91,3,3.4,0.038,0
1002,2088,4.45,3,3.85,0.032,0
1051,2035,3.38,3,3.79,0.018,0
1051,2017,5.53,4,4.05,0.049,0
1060,2059,3.54,2,3.53,0.008,1
1020,2001,3.03,6,3.42,0.049,0
1051,2059,4.96,4,3.75,0.037,0
1074,2001,3.63,4,4.7,0.027,0
1074,2046,4.9,4,4.39,0.05,0
1074,2020,6.49,3,3.96,0.046,0
1023,2054,4.77,4,4.47,0.05,0
1021,2014,5.39,3,5.0,0.061,0
1082,2038,3.47,3,3.81,0.047,0
1074,2043,7.75,3,4.28,0.015,0
1001,2083,7.55,4,3.79,0.0,0
1023,2052,6.56,3,4.62,0.036,0
1071,2001,2.25,3,4.02,0.016,1
1001,2070,5.17,4,5.0,0.039,0
1099,2008,7.24,3,4.78,0.022,0
1037,2001,3.62,3,2.88,0.047,0
1074,2046,3.06,5,4.11,0.0,0
1071,2017,3.32,4,3.26,0.042,0
1014,2050,2.73,3,4.3,0.039,1
1074,2091,6.2,2,4.05,0.052,0
1087,2061,4.54,4,4.28,0.056,0
1074,2059,4.3,2,3.72,0.034,0
1074,2041,2.65,3,4.24,0.015,1
1060,2059,5.49,4,4.43,0.0,0
1086,2020,5.12,4,4.01,0.036,0
1037,2050,5.42,3,3.7,0.029,0
1087,2043,7.8,3,4.72,0.031,0
1060,2034,3.8,3,4.19,0.043,0
1051,2059,8.57,4,3.58,0.0,0
1052,2061,4.37,2,4.48,0.041,0
1074,2006,4.78,4,4.23,0.067,0
1023,2002,5.94,4,3.48,0.007,0
1092,2052,5.72,2,3.89,0.054,0
1029,2041,4.03,2,4.53,0.071,0
1087,2034,3.79,5,3.73,0.028,0
1086,2043,4.9,3,4.64,0.0,0
1087,2091,5.29,5,4.6,0.04,0
1052,2070,7.38,3,3.44,0.033,0
1099,2088,4.81,1,3.64,0.005,1
1074,2090,3.78,3,4.04,0.014,0
1087,2058,3.12,4,4.26,0.033,0
1074,2057,7.67,4,4.02,0.028,0
1052,2088,5.15,4,4.18,0.0,0
1074,2034,4.34,4,4.85,0.014,0
1087,2080,2.55,4,4.63,0.022,1
1020,2043,8.57,6,4.16,0.034,0
1087,2059,7.05,3,3.8,0.048,0
1014,2059,5.7,3,4.34,0.027,0
1099,2059,4.42,3,4.26,0.025,0
1074,2006,5.43,4,4.32,0.035,0
1087,2063,4.19,5,3.78,0.0,0
1074,2052,3.39,5,4.43,0.056,0
1074,2038,3.02,6,4.06,0.0,0
1071,2017,8.29,2,4.0,0.026,0
1092,2091,5.67,3,4.72,0.045,0
1029,2052,5.03,5,4.17,0.024,0
1037,2032,8.0,4,3.71,0.013,0
1052,2041,5.03,1,3.88,0.028,0
1001,2021,4.75,2,3.98,0.054,0
1023,2059,6.46,4,4.17,0.027,0
1074,2006,5.35,4,4.36,0.04,0
1092,2048,3.18,3,4.3,0.011,1
1060,2041,3.99,3,4.12,0.034,0
1087,2006,3.73,4,4.11,0.033,0
1029,2038,4.45,4,5.0,0.022,0
1060,2061,4.18,3,4.17,0.029,0
1020,2035,5.08,4,4.37,0.03,0
1014,2003,7.93,4,3.66,0.0,0
1087,2091,3.96,4,3.81,0.017,0
1020,2061,5.04,3,3.18,0.052,0
1092,2001,6.27,2,4.23,0.008,0
1021,2061,4.09,4,4.61,0.046,0
1082,2080,5.37,5,3.89,0.022,0
1020,2089,1.11,3,4.49,0.036,1
1020,2003,4.06,4,4.16,0.045,0
1014,2088,5.73,5,4.37,0.042,0
1037,2020,4.88,3,4.45,0.06,0
1002,2050,4.08,3,4.21,0.044,0
1002,2017,5.52,4,5.0,0.017,0
1023,2001,5.91,4,4.21,0.042,0
1092,2013,4.6,4,3.55,0.019,0
1082,2034,6.57,5,4.33,0.021,0
1099,2001,6.24,5,3.99,0.001,0
1087,2080,5.67,4,4.49,0.061,0
1001,2041,7.35,3,4.3,0.02,0
1051,2043,3.47,3,4.56,0.036,0
1051,2091,6.33,6,4.45,0.014,0
1086,2059,6.55,3,5.0,0.0,0
1099,2046,4.18,4,4.79,0.016,0
1060,2057,3.71,4,5.0,0.0,0
1023,2088,4.53,4,3.8,0.014,0
1029,2046,4.65,4,4.1,0.059,0
1020,2032,5.89,4,4.71,0.038,0
1092,2046,4.34,3,3.64,0.07,0
1074,2038,6.4,1,4.87,0.001,0
1001,2001,5.78,1,3.99,0.057,0
1001,2050,7.09,4,4.59,0.002,0
1002,2043,5.81,4,5.0,0.018,0
1060,2050,5.02,4,4.55,0.048,0
1052,2054,6.59,4,3.46,0.0,0
1082,2090,4.23,3,3.89,0.021,0
1023,2063,4.5,4,3.68,0.028,0
1086,2059,4.89,4,4.78,0.064,0
1060,2091,3.88,2,4.08,0.0,1
1051,2052,9.1,3,4.48,0.049,0
1001,2090,5.51,6,4.1,0.013,0
1071,2063,3.67,4,4.11,0.012,0
1092,2002,5.66,4,4.34,0.048,0
1074,2035,5.13,3,4.61,0.012,0
1087,2083,3.31,5,4.03,0.063,0
1092,2001,6.28,3,4.44,0.081,0
1092,2070,6.13,4,3.9,0.067,0
1071,2059,6.98,3,5.0,0.033,0
1051,2020,3.74,3,4.64,0.013,1
1071,2006,3.35,3,4.06,0.017,0
1021,2002,4.32,4,4.33,0.02,0
1071,2008,4.36,3,4.16,0.029,0
1074,2017,6.32,4,4.31,0.059,0
1060,2091,7.81,2,3.41,0.023,0
1051,2046,6.17,4,4.73,0.022,0
1002,2070,2.06,2,4.48,0.051,1
1071,2070,2.14,5,4.43,0.029,0
1001,2061,4.06,5,4.65,0.04,0
1037,2001,3.9,5,4.22,0.036,0
1060,2006,5.11,3,4.36,0.044,0
1071,2088,4.34,4,4.23,0.048,0
1037,2021,4.55,4,4.42,0.024,0
1074,2021,3.76,3,4.4,0.025,0
1071,2003,4.63,4,4.71,0.054,0
1082,2001,4.08,4,5.0,0.033,0
1082,2035,4.89,3,3.67,0.047,0
1074,2059,4.9,3,4.54,0.046,0
1082,2054,4.1,3,3.89,0.072,0
1002,2061,7.22,4,4.01,0.025,0
1020,2059,5.55,6,4.34,0.04,0
1087,2003,1.18,4,3.5,0.02,1
1082,2007,5.07,3,3.88,0.017,0
1052,2050,4.68,3,4.21,0.029,0
1086,2001,6.92,1,4.32,0.031,0
1051,2070,4.8,3,4.13,0.0,0
1014,2021,5.31,4,3.85,0.069,0
1029,2070,4.82,4,4.87,0.073,0
1052,2048,3.31,3,4.15,0.015,1
1014,2035,6.27,3,4.83,0.042,0
1001,2032,6.75,3,4.01,0.048,0
1071,2014,6.07,3,4.13,0.021,0
1086,2038,4.74,3,3.63,0.05,0
1074,2014,4.69,5,4.5,0.036,0
1021,2020,3.93,2,3.97,0.061,0
1071,2058,6.33,3,3.98,0.011,0
1092,2061,2.68,4,5.0,0.065,0
1099,2043,5.91,3,3.48,0.051,0
1087,2020,5.67,3,3.96,0.042,0
1071,2057,3.76,4,3.59,0.075,0
1092,2001,3.97,4,3.6,0.027,0
1060,2070,6.33,5,4.58,0.027,0
1020,2050,4.0,2,4.95,0.032,1
1099,2072,5.43,5,4.49,0.027,0
1037,2061,6.12,3,3.42,0.058,0
1014,2063,4.19,3,4.09,0.018,0
1087,2058,6.65,4,4.05,0.004,0
1071,2050,5.46,1,4.32,0.057,0
1023,2038,5.1,5,3.59,0.071,0
1074,2002,6.65,4,3.9,0.015,0
1052,2006,4.89,5,3.54,0.03,0
1020,2021,6.1,4,4.57,0.002,0
1060,2007,6.7,4,3.66,0.03,0
1092,2090,2.06,4,4.14,0.005,1
1071,2006,4.56,3,3.88,0.0,0
1029,2017,2.49,3,4.0,0.049,1
1029,2043,4.05,3,3.96,0.026,0
1021,2058,5.14,3,4.49,0.076,0
1037,2002,3.76,4,4.21,0.051,0
1099,2083,5.3,3,3.62,0.042,0
1051,2043,3.37,5,4.48,0.032,0
1060,2017,3.03,4,5.0,0.021,1
1052,2021,3.89,3,4.43,0.019,0
1002,2072,6.35,5,4.37,0.024,0
1092,2032,5.66,5,4.28,0.04,0
1074,2059,6.06,3,4.43,0.003,0
1087,2001,4.01,5,4.64,0.025,0
1001,2035,7.56,2,4.1,0.036,0
1029,2034,0.79,3,3.64,0.008,1
1029,2059,4.59,2,3.8,0.0,0
1087,2059,5.19,4,4.03,0.05,0
1001,2007,4.56,3,3.75,0.0,0
1037,2057,4.78,3,5.0,0.043,0
1002,2070,4.38,4,4.65,0.04,0
1086,2017,7.5,3,4.69,0.022,0
1099,2070,5.29,3,4.13,0.034,0
1023,2048,5.89,4,2.96,0.028,0
1087,2083,7.21,3,4.95,0.028,0
1092,2001,2.64,3,3.92,0.025,1
1020,2088,3.22,3,4.04,0.056,0
1052,2003,3.18,4,4.41,0.045,0
1020,2032,4.45,4,4.38,0.0,0
1052,2061,4.51,3,4.24,0.031,0
1086,2050,5.66,5,3.9,0.038,0
1074,2020,6.95,2,4.33,0.0,0
1001,2059,8.28,4,4.39,0.0,0
1087,2059,4.24,3,5.0,0.045,0
1023,2050,2.52,4,3.45,0.0,0
1086,2075,5.68,4,4.43,0.068,0
1021,2072,5.55,4,3.59,0.047,0
1029,2072,2.52,6,4.64,0.086,0
1014,2003,5.58,4,4.06,0.029,0
1021,2061,3.42,2,4.29,0.029,1
1071,2003,3.39,3,4.22,0.008,1
1051,2057,5.53,2,4.33,0.007,0
1023,2006,3.28,1,4.12,0.059,1
1092,2008,7.1,4,3.2,0.047,0
1087,2001,5.34,3,4.8,0.042,0
1014,2001,7.94,2,3.54,0.007,0
1037,2091,4.57,5,3.89,0.018,0
1074,2088,5.63,4,3.08,0.051,0
1087,2091,4.02,3,4.91,0.026,0
1021,2050,2.7,2,4.19,0.023,1
1099,2020,5.09,3,4.82,0.03,0
1086,2038,2.36,4,5.0,0.033,1
1087,2008,5.35,3,4.08,0.04,0
1037,2001,6.7,4,5.0,0.032,0
1052,2046,3.32,2,4.82,0.05,1
1099,2046,2.53,3,4.11,0.015,1
1021,2021,2.88,3,3.72,0.002,1
1071,2080,6.24,4,3.97,0.0,0
1086,2001,4.55,4,3.83,0.007,0
1087,2054,4.82,4,3.2,0.057,0
1074,2008,3.13,3,4.79,0.033,1
1001,2063,6.64,5,3.47,0.048,0
1071,2059,6.99,3,4.05,0.0,0
1020,2003,6.17,1,4.68,0.002,0
1060,2046,7.09,4,4.7,0.014,0
1002,2057,3.0,2,4.75,0.043,1
1074,2083,6.05,4,4.47,0.024,0
1082,2041,5.56,3,4.03,0.091,0
1071,2050,5.06,2,4.0,0.009,0
1082,2038,5.24,3,4.09,0.015,0
1082,2046,5.3,3,4.38,0.069,0
1087,2057,3.27,4,2.97,0.025,0
1002,2059,5.34,3,3.31,0.029,0
1029,2021,7.3,3,4.48,0.053,0
1021,2038,8.71,2,3.73,0.024,0
1029,2088,5.92,1,4.53,0.033,0
1060,2003,4.2,4,4.64,0.051,0
1051,2059,5.02,4,4.34,0.055,0
1092,2008,5.57,4,4.65,0.069,0
1002,2052,4.12,5,5.0,0.02,0
1052,2088,4.67,3,4.53,0.0,0
1020,2007,4.25,3,4.02,0.023,0
1029,2058,4.27,4,4.47,0.064,0
1060,2057,6.17,2,4.11,0.024,0
1023,2070,5.38,5,4.29,0.034,0
1037,2001,5.02,4,3.92,0.001,0
1087,2088,5.97,4,4.86,0.0,0
1023,2006,4.85,4,3.44,0.028,0
1037,2007,6.78,6,4.69,0.024,0
1086,2061,6.89,4,3.96,0.018,0
1023,2050,4.75,2,4.04,0.04,0
1074,2072,6.56,3,4.89,0.043,0
1060,2088,6.04,3,5.0,0.041,0
1002,2001,4.5,3,4.04,0.01,0
1001,2046,6.48,3,4.34,0.021,0
1087,2061,6.01,4,3.88,0.029,0
1087,2091,2.83,5,4.73,0.002,0
1082,2041,3.7,3,4.22,0.016,0
1082,2083,3.28,4,5.0,0.031,0
1074,2043,4.56,3,3.65,0.017,0
1099,2043,6.7,1,4.24,0.031,0
1060,2046,5.18,4,4.23,0.021,0
1020,2088,4.02,5,4.72,0.088,0
1087,2007,4.58,3,4.43,0.039,0
1087,2046,5.95,4,4.51,0.052,0
1071,2080,6.81,5,3.07,0.035,0
1099,2008,3.62,5,3.06,0.059,0
1052,2052,3.7,2,4.38,0.023,1
1029,2070,7.67,5,3.94,0.051,0
1002,2043,4.18,3,4.56,0.059,0
1087,2061,4.34,3,4.35,0.012,0
1002,2001,7.35,3,3.88,0.065,0
1001,2057,5.32,5,4.09,0.08,0
1051,2002,5.92,3,3.82,0.001,0
1060,2020,2.98,3,3.7,0.0,1
1092,2041,6.26,4,4.35,0.007,0
1074,2080,7.47,3,3.78,0.035,0
1020,2061,5.26,1,4.18,0.032,0
1074,2048,4.43,2,3.55,0.04,0
1092,2007,6.14,3,4.39,0.021,0
1074,2091,3.72,4,3.63,0.068,0
1087,2059,2.84,4,4.28,0.031,0
1099,2072,7.23,1,4.41,0.025,0
1071,2083,5.88,4,4.16,0.006,0
1087,2059,3.99,7,4.5,0.051,0
